domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.lemonde.fr,0.08254620726495726,0.11006663208229701,0.16672500445156693,0.14786812643002045,48.0
www.liberation.fr,0.08268014504652435,0.12272034202861022,0.16371442255062946,0.10126211746602756,29.0
www.dhnet.be,0.10076261290150178,0.1304697992962434,0.22481154133931913,0.13603796284870762,27.0
www.lalibre.be,0.07384600591715976,0.12190471529294353,0.3854027542969851,0.9907326021144044,26.0
www.franceinfo.fr,0.04731441058941059,0.15669139192435594,0.24390118215118214,0.1711981953158376,26.0
www.20minutes.fr,0.034050000000000004,0.1880468880626239,0.1956765873015873,0.1675979340246328,20.0
www.lavenir.net,0.08546157059314954,0.13661408611043602,0.2293170426065163,0.16050716539110993,19.0
www.ledauphine.com,0.05934085755514327,0.08729624398980873,0.2009096062667491,0.1367382668389408,14.0
www.courrierinternational.com,0.0767995337995338,0.12729486988535302,0.13293692418692418,0.031139775502044255,11.0
www.bfmtv.com,0.1456060606060606,0.2917770388567963,0.3336363636363636,0.17814880789758625,11.0
www.huffingtonpost.fr,-0.005186011904761905,0.16220427177796995,0.27604166666666663,0.2172632583128091,8.0
www.futura-sciences.com,0.09169345238095239,0.04761224977520452,0.2001686507936508,0.12582037154863449,6.0
www.slate.fr,0.10261428571428573,0.1360804275656125,0.20254761904761906,0.03087210285506769,5.0
www.lexpress.fr,0.009727272727272723,0.1273799669953464,0.16818181818181818,0.08430562268632458,5.0
www.lepoint.fr,0.04784545454545454,0.1973846760277467,0.20796818181818183,0.23886298957615057,5.0
www.challenges.fr,0.10608333333333334,0.15011560360083973,0.15958333333333335,0.06960703189253861,4.0
www.telerama.fr,0.14378571428571427,0.09981026217465892,1.3707142857142858,2.516687570305582,4.0
www.nouvelobs.com,0.06352777777777778,0.06488485171040681,0.27769444444444447,0.09731236693894185,3.0
www.presse-citron.net,0.05437500000000001,0.030175269261433282,0.2085714285714286,0.028139593719417426,3.0
www.sofoot.com,0.1461904761904762,0.11590225767142474,0.1488095238095238,0.0683565581902647,3.0
www.usinenouvelle.com,0.11916157916157916,0.05801590395954507,0.18913308913308913,0.04932569142062516,3.0
www.voltairenet.org,0.10187301587301589,0.15946652371086958,0.23166666666666666,0.05923118547972286,3.0
france3-regions.franceinfo.fr,0.14625000000000002,0.3476416078377271,0.4208333333333334,0.3298516080502463,3.0
dailygeekshow.com,0.17291666666666664,0.15905155086742576,0.27229166666666665,0.18146144275942847,3.0
www.lejournaldesentreprises.com,0.20500000000000002,0.04242640687119288,1.614583333333333,2.159621960873914,2.0
atlantico.fr,0.05468749999999999,0.05966213466261494,0.0609375,0.015467960838455721,2.0
www.generation-nt.com,0.10394055944055944,0.058284389019900955,0.21554195804195808,0.05515927373521638,2.0
www.diplomatie.gouv.fr,0.13985714285714287,0.048285291629595675,0.2145714285714286,0.20162644789262132,2.0
www.konbini.com,0.0,1.0,0.0,1.0,1.0
rmcsport.bfmtv.com,0.0,1.0,0.0,1.0,1.0
golem13.fr,0.0,1.0,0.0,1.0,1.0
iphoneaddict.fr,0.0,1.0,0.0,1.0,1.0
la1ere.franceinfo.fr,0.0,1.0,0.0,1.0,1.0
www.techno-science.net,0.0,1.0,0.0,1.0,1.0
laviedesidees.fr,0.0,1.0,0.0,1.0,1.0
phototrend.fr,0.0,1.0,0.0,1.0,1.0
www.numerama.com,0.0,1.0,0.0,1.0,1.0
autoblog.com.ar,0.0,1.0,0.0,1.0,1.0
theconversation.com,0.0,1.0,0.0,1.0,1.0
www.acrimed.org,0.0,1.0,0.0,1.0,1.0
www.lesnumeriques.com,0.0,1.0,0.0,1.0,1.0
www.frandroid.com,0.0,1.0,0.0,1.0,1.0
www.gameblog.fr,0.0,1.0,0.0,1.0,1.0
www.watchgeneration.fr,0.0,1.0,0.0,1.0,1.0
